precio;localidad;tamanio;habitaciones;descripcion;link;descripcion_larga;distrito
900;Piso en Calle de Cebreros Lucero;30;1;Bajo exterior sin ascensor;/inmueble/109245560/;"
GESPROMAR ALQUILA coqueto y luminoso loft de 25m², recién reformado para una o dos personas en el distrito de Latina, en una zona muy tranquila y ajardinada. En el barrio Lucero, a tan solo 5 min andando del metro. Linea 6, circular, muy bien comunicado. Con todo tipo de servicios alrededor. A pocos metros de la Casa d
";latina
950;Piso en Calle Fortuna Puerta del Ángel;35;1;Entreplanta exterior con ascensor;/inmueble/105932606/;"
AVC INMOBILIARIO ALQUILA: "" ALQUILER DE TEMPORADA hasta 11 meses. Espléndida vivienda AMUEBLADA en zona PUERTA del ÁNGEL. TOTALMENTE REFORMADA. Bajo muy luminoso, con luz natural durante todo el día. Se realizó una reforma integral con materiales de primera calidad. Con la reforma se aprovechó cada metro de la vivienda
";latina
1.450;Piso en Calle Caramuel Puerta del Ángel;72;2;Planta 2ª exterior sin ascensor;/inmueble/97428568/;"
Ofrecemos este precioso piso en la Calle Caramuel. Amueblado, con materiales de primera calidad en un edificio rehabilitado íntegramente por nuestro equipo. Wifi y limpieza básica semanal incluidos.
Está en Puerta del Ángel y cuenta con dos dormitorios, un cuarto de baño, salón-comedor, cocina completamente equipada y
";latina
850;Estudio en Paseo de Extremadura 122;Planta;38;10 sep ;/inmueble/109238611/;"
Se alquila apartamento para ESTUDANTE, preferiblemente chica.
Es una vivienda tipo loft. Ideal para una persona. La distribución, consta de salón con cocina americana, Dormitorio independiente y baño.
Se requiere avalistas y el alquiler será por 10 u 11 meses la duración del curso.
académico.
en la mensualidad se inclu
";latina
1.200;Piso en Calle de Doña Berenguela s/n;37;1; sin ascensor;/inmueble/100686263/;"
DISPONIBLE EN: Noviembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 2 meses
Edad aceptada: No hay preferencia
*************
¿CÓMO FUNCIONA SPACEST. COM?
Spacest. com es una plataforma online de alquileres de media-larga duración que nace como garantía p
";latina
1.820;Piso en Calle Picaza 5;85;4; sin ascensor;/inmueble/105308999/;"
DISPONIBLE EN: Noviembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 4 meses
Edad aceptada: Desde hace 18
*************
¿CÓMO FUNCIONA SPACEST.COM?
Spacest.com es una plataforma online de alquileres de media-larga duración que nace como garantía para el
";latina
1.020;Piso en Calle de las Higueras 59;30;1; sin ascensor;/inmueble/105985526/;"
DISPONIBLE EN: Noviembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 5 meses
Edad aceptada: Desde hace 18
*************
¿CÓMO FUNCIONA SPACEST.COM?
Spacest.com es una plataforma online de alquileres de media-larga duración que nace como garantía para el
";latina
1.035;Piso en Calle de las Higueras 59;35;1; sin ascensor;/inmueble/105982182/;"
DISPONIBLE EN: Noviembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 2 meses
Edad aceptada: Desde hace 18
*************
¿CÓMO FUNCIONA SPACEST.COM?
Spacest.com es una plataforma online de alquileres de media-larga duración que nace como garantía para el
";latina
1.365;Piso en Calle Bernardina García 29;50;3; sin ascensor;/inmueble/105784346/;"
DISPONIBLE EN: Noviembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 11 meses
Edad aceptada: Desde hace 18
*************
¿CÓMO FUNCIONA SPACEST. COM?
Spacest. com es una plataforma online de alquileres de media-larga duración que nace como garantía para
";latina
1.445;Piso en Calle de Prado Alegre 5;64;3; sin ascensor;/inmueble/105271453/;"
DISPONIBLE EN: Noviembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 4 meses
Edad aceptada: Desde hace 18
*************
¿CÓMO FUNCIONA SPACEST. COM?
Spacest. com es una plataforma online de alquileres de media-larga duración que nace como garantía para e
";latina
940;Piso en Calle de Cebreros 64;30;1; sin ascensor;/inmueble/109239548/;"
DISPONIBLE EN: Octubre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 5 meses
Edad aceptada: Desde hace 18
*************
¿CÓMO FUNCIONA SPACEST.COM?
Spacest.com es una plataforma online de alquileres de media-larga duración que nace como garantía para el in
";latina
1.525;Piso en Calle de Ayllón 18;85;4; sin ascensor;/inmueble/105553039/;"
DISPONIBLE EN: Septiembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 11 meses
Edad aceptada: Desde hace 18
*************
¿CÓMO FUNCIONA SPACEST.COM?
Spacest.com es una plataforma online de alquileres de media-larga duración que nace como garantía para e
";latina
1.200;Ático en Calle de Cardenal Mendoza 27;63;2;Planta 3ª exterior sin ascensor;/inmueble/109236442/;"
Se alquila luminoso ático con terraza, preferiblemente a estudiantes en el barrio de Puerta del Ángel muy bien conectado con las principales universidadesv(IE, ICADE, CEU, etc) y rodeado de zonas verdes.
El piso se encuentra totalmente amueblado y equipado.
El precio incluye los gastos de comunidad y WiFI y NO inlcuy
";latina
1.350;Piso en Calle Mirabel Águilas;86;3;Planta 2ª exterior con ascensor;/inmueble/109237388/;"
¡Descubre tu nuevo hogar! Este espectacular piso en alquiler cuenta con 86 m² construidos y 80 m² útiles, ideales para disfrutar de la comodidad y el estilo de vida que mereces. Con 3 habitaciones amplias y luminosas, 2 baños modernos y una cocina americana totalmente reformada, este espacio es perfecto para familias o
";latina
1.500;Piso en Calle de Seseña 68;77;3;Planta 9ª exterior con ascensor;/inmueble/109234618/;"
PARTICULAR ALQUILA VIVIENDA- ABSTENERSE AGENCIAS E INMOBILIARIAS. Piso recién reformado. Tres habitaciones, amplio salón, cocina amueblada y equipada con electrodomésticos a estrenar y baño completo. Suelo cerámico, calefacción central con repartidor de costes. La vivienda es muy luminosa con orientación sur. Dispone d
";latina
1.300;Piso en Calle de Villagarcía 16;66;2;Planta 3ª exterior sin ascensor;/inmueble/109234593/;"
M&SM alquila magnífico piso de 66m2 totalmente exterior. Recién reformado. Consta de dos dormitorios; amplio salón; cocina equipada y cuarto de baño completo. Suelo de tarima. Armarios empotrados. Aire acondicionado. Calefacción individual de gas natural. En el precio se incluye una plaza de garaje aérea.
barrio resid
";latina
1.300;Piso en manuel garcia Campamento;80;2;Bajo exterior con ascensor;/inmueble/87377011/;"
Este encantador piso en alquiler temporal (UN AÑO), ubicado a tan solo cinco minutos andando del metro, ofrece la combinación perfecta de comodidad y estilo. Este bajo exterior te sorprenderá con su distribución eficiente y su luminosidad.
El inmueble cuenta con dos amplias habitaciones y dos baños completos. La coci
";latina
900;Estudio en Calle de Antonio Zamora Puerta del Ángel;Planta;35;09 sep ;/inmueble/107218113/;"
**ESTANCIA TEMPORAL HASTA 11 MESES MÁXIMO**
¡Descubre tu nuevo hogar temporal en el corazón de Antonio Zamora!
Este encantador estudio amueblado es perfecto para estancias cortas, ofreciendo comodidad y funcionalidad en cada rincón. Situado a solo unos minutos del metro Puerta del Ángel y del pintoresco parque Río Ma
";latina
1.250;Estudio en Calle de Ocaña 61;Bajo;40;08 sep ;/inmueble/109222525/;"
ALQUILER POR MESES _ A partir de 1.250 €/mes
Estudios 40 m2 (2 camas / 4 personas) en Aluche. COMPLETAMENTE AMUEBLADOS.
Disponemos de 6 amplios estudios situados en el distrito de Aluche, en Madrid.
Situados en una zona residencial con zonas verdes muy bien comunicada:
- a 6 min del metro Eugenia de Montijo.
- a 8 mi
";latina
1.400;Piso en Calle Laín Calvo 24;70;3;Entreplanta exterior con ascensor;/inmueble/101665399/;"
Hola, se alquila piso acogedor de 67m2 en Puerta del Angel, Abstenerse inmobiliarias.
Si estás interesad@, por favor, hazme llegar un what's app, respondiendo a estos 3 puntos:
1. Nombre completo de los posibles inquilinos y edad.
2. Indicar profesión, tipo de contrato y antigüedad.
3. Cuanto tiempo buscas de contra
";latina
2.280;Estudio en Calle de Saavedra Fajardo Puerta del Ángel;;41;Publicado ayer ;/inmueble/109196415/;"
Este céntrico estudio en Puerta del Ángel, Madrid, está completamente amueblado y cuenta con aire acondicionado y calefacción de gas natural para su comodidad. La cocina está totalmente equipada y los gastos de luz, agua, gas y wifi están incluidos en el alquiler. Se admiten mascotas. El edificio dispone de ascensor y
";latina
930;Piso en Calle Sebastián Álvaro 16;49;1;Planta 2ª exterior con ascensor;/inmueble/108759884/;"
Se alquila estupenda vivienda de 49 m2 exterior y muy luminosa en finca con ascensor y plaza de garaje incluida en el precio.
Consta de 1 dormitorio, cuarto de baño con plato de ducha, amplio salón comedor con cocina americana en línea de pared.
Puerta blindada, suelos de tarima, armarios empotrados, aire acondicionad
";latina
1.060;Piso en Calle de Pradales 7;42;1; sin ascensor;/inmueble/109185685/;"
DISPONIBLE EN: Septiembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 3 meses
Edad aceptada: Desde hace 18
*************
¿CÓMO FUNCIONA SPACEST.COM?
Spacest.com es una plataforma online de alquileres de media-larga duración que nace como garantía para el
";latina
940;Piso en Calle de Pradales 7;38;1; sin ascensor;/inmueble/109185687/;"
DISPONIBLE EN: Septiembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 8 meses
Edad aceptada: Desde hace 18
*************
¿CÓMO FUNCIONA SPACEST.COM?
Spacest.com es una plataforma online de alquileres de media-larga duración que nace como garantía para el
";latina
940;Piso en Calle de Pradales 7;32;1; sin ascensor;/inmueble/109185689/;"
DISPONIBLE EN: Septiembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 9 meses
Edad aceptada: Desde hace 18
*************
¿CÓMO FUNCIONA SPACEST.COM?
Spacest.com es una plataforma online de alquileres de media-larga duración que nace como garantía para el
";latina
1.195;Piso en Calle Aldeanueva de la Vera Águilas;57;2;Planta 3ª exterior con ascensor;/inmueble/109186203/;"
Novahome presenta en exclusiva fantástica vivienda en el madrileño barrio de Las Águilas.
El inmueble está situado en una urbanización cerrada que ofrece un entorno seguro y tranquilo, ideal para familias o quienes valoran la calidad de vida. La urbanización cuenta con piscina comunitaria, amplias zonas verdes y parq
";latina
1.550;Piso en Calle de Seseña 35;86;4;Entreplanta exterior con ascensor;/inmueble/108663140/;"
ESCRIBENOS AL 609
448
304
Si soi estudiantes o jovenes trabajadores entre 18 y 33años y
Buscas un apartamento amplio y funcional en Madrid para compartir con amigos en Madrideasy, tu gestora inmobiliaria en Madrid especializada en alquiler para estudiantes y jóvenes profesionales, te ofrecemos este apartamento de 4 ha
";latina
1.660;Piso en Calle de Valmojado 179;69;4; sin ascensor;/inmueble/105572695/;"
DISPONIBLE EN: Septiembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 11 meses
Edad aceptada: Desde hace 18
*************
¿CÓMO FUNCIONA SPACEST.COM?
Spacest.com es una plataforma online de alquileres de media-larga duración que nace como garantía para e
";latina
1.400;Piso en Carretera de Boadilla del Monte Campamento;78;3;Planta 2ª exterior con ascensor;/inmueble/109046159/;"
¡Descubre tu nuevo hogar en la zona de Campamento! Este espectacular piso reformado te ofrece la combinación perfecta de confort y estilo. Con 78 m² construidos y 70 m² útiles, disfrutarás de un amplio salón con cocina americana e isla, tres dormitorios, uno de ellos con armario empotrado y un baño con ducha y ventana.
";latina
1.900;Piso en Calle de Antonio Zamora Puerta del Ángel;76;3;Planta 2ª exterior con ascensor;/inmueble/109126752/;"
GILMAR Consulting Inmobiliario pone a su disposición este encantador piso exterior de tres dormitorios, situado en la calle Antonio Zamora, en el consolidado barrio de Puerta del Ángel, dentro del distrito de Latina.
La vivienda, luminosa y funcional, se distribuye en un amplio salón, perfecto para disfrutar de luz na
";latina
940;Piso en Paseo de los Perales 70;25;1; sin ascensor;/inmueble/109177872/;"
DISPONIBLE EN: Septiembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 7 meses
Edad aceptada: Desde hace 18
*************
¿CÓMO FUNCIONA SPACEST.COM?
Spacest.com es una plataforma online de alquileres de media-larga duración que nace como garantía para el
";latina
1.600;Piso en CL Camarena 91;115;2;Planta 6ª exterior con ascensor;/inmueble/108660945/;"
SÓLO ALQUILER TEMPORAL (de 1 a 11 meses). No disponible como vivienda habitual. DISPONIBLE A PARTIR DEL 20 OCTUBRE.
Amplia vivienda de 2 dormitorios y 1 baño totalmente amueblada y equipada, en el barrio de Aluche, rodeada de grandes zonas verdes y muy cerca del pulmón de Madrid, la Casa de Campo. Plaza de aparcamient
";latina
1.300;Piso en Calle de Antonio Zamora s/n;60;2; sin ascensor;/inmueble/100686201/;"
DISPONIBLE EN: Septiembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 1 mes
Edad aceptada: No hay preferencia
*************
¿CÓMO FUNCIONA SPACEST. COM?
Spacest. com es una plataforma online de alquileres de media-larga duración que nace como garantía pa
";latina
1.100;Piso en Calle de Guadarrama 13;35;1; sin ascensor;/inmueble/109177594/;"
DISPONIBLE EN: Septiembre.
Reserve en línea haciendo clic bajo el mapa en ""Enlace adicional"".
No se aceptan alquileres inferiores a 4 meses
Edad aceptada: No hay preferencia
*************
¿CÓMO FUNCIONA SPACEST. COM?
Spacest. com es una plataforma online de alquileres de media-larga duración que nace como garantía
";latina
2.500;Piso en Calle de Saavedra Fajardo Puerta del Ángel;120;3;Planta 6ª exterior con ascensor;/inmueble/108703484/;"
PISO REFORMADO Y AMUEBLADO CON TERRAZA JUNTO A PUENTE SEGOVIA
Disponibilidad septiembre 2025. Exclusivamente larga estancia.  
Vivienda exclusiva con terraza y totalmente reformada y amueblada que combina calidad, diseño y confort eb sus 120 m2 útiles aproximados, a escasos minutos del centro histórico de Madrid.
To
";latina
2.280;Estudio en Calle de Saavedra Fajardo Puerta del Ángel;;41;10 sep ;/inmueble/109237510/;"
Bienvenido a este estudio completamente amueblado ubicado en Puerta del Ángel, Madrid. La propiedad está equipada con aire acondicionado individual, calefacción de gas natural, calentador de agua eléctrico y lavadora compartida. No se permite fumar en el apartamento, pero admite mascotas, lo que proporciona un ambiente
";latina
2.280;Estudio en Calle de Saavedra Fajardo Puerta del Ángel;;42;10 sep ;/inmueble/109196413/;"
Bienvenido a este estudio ubicado en Puerta del Ángel, Madrid. La propiedad cuenta con una cocina equipada con lavavajillas, horno y lavadora para su comodidad. Además, el apartamento cuenta con calefacción de gas natural y aire acondicionado individual, lo que garantiza comodidad durante todo el año. Se admiten mascot
";latina
1.300;Piso en Paseo de Extremadura Puerta del Ángel;61;1;Planta 2ª exterior con ascensor;/inmueble/109013334/;"
GILMAR Consulting Inmobiliario pone a su disposición este encantador apartamento exterior de un dormitorio, listo para entrar a vivir, situado en el consolidado y bien comunicado barrio de Puerta del Ángel, en el distrito de Latina.
La vivienda, muy luminosa y cuidada, se distribuye en un amplio salón con acceso a una
";latina
1.100;Piso en Calle de Guadarrama Puerta del Ángel;35;1; exterior sin ascensor;/inmueble/109200480/;"
RESERVAS Y INQUIETUDES
Para obtener información detallada y reservar en línea, haga clic debajo del mapa en ""Enlace adicional"".
TÉRMINOS Y CONDICIONES DE ALOJAMIENTO:
- Fecha de disponibilidad: 30/09/2025
- Duración mínima del alquiler: 120 días
- Máximo de huéspedes: 1
- Todas las facturas incluidas: No, para obtener
";latina
1.100;Piso en Calle de Guadarrama Puerta del Ángel;35;1; exterior sin ascensor;/inmueble/109200480/;"
RESERVAS Y INQUIETUDES
Para obtener información detallada y reservar en línea, haga clic debajo del mapa en ""Enlace adicional"".
TÉRMINOS Y CONDICIONES DE ALOJAMIENTO:
- Fecha de disponibilidad: 30/09/2025
- Duración mínima del alquiler: 120 días
- Máximo de huéspedes: 1
- Todas las facturas incluidas: No, para obtener
";latina
1.400;Piso en Plaza Matacán 4;72;2;Planta 2ª exterior sin ascensor;/inmueble/108956077/;"
La vivienda está en perfectas condiciones de uso. bien comunicado y en una zona muy tranquila. cerca de todos los servicios. Supermercado, farmacia, ambulatorio, metro, autobús, colegio, institutos.. .
Aire acondicionado en salón y ventilador silencioso en dormito principal. armarios en ambas habitaciones.
amueblado,
";latina
1.400;Piso en Calle Navia Águilas;78;2;Planta 3ª exterior con ascensor;/inmueble/109200528/;"
Piso de 78m2 de obra semi-nueva. Consta de dos habitaciones siendo la principal en suite, salón independiente, cocina amueblada y equipada con acceso a tendedero y dos baños completos. Cuenta con armarios empotrados. Suelos de parqué, calefacción por gas natural. Vivienda exterior y se entrega semi-amueblado. Plaza de
";latina
1.240;Piso en Los Cármenes Madrid;62;3;Planta 1ª exterior sin ascensor;/inmueble/109214597/;"
¡ALTA DE SUMINISTROS GRATIS!
Excelente vivienda de tres dormitorios y un baño. Se encuentra en la 1ª planta de un edificio residencial. No dispone de ascensor. Situado en LOS CARMENES en el distrito de Latina.
La vivienda se distribuye en tres dormitorios y, armarios empotrados, salón-comedor, cocina independiente y
";latina
2.280;Estudio en Calle de Saavedra Fajardo Puerta del Ángel;;37;10 sep ;/inmueble/109237548/;"
Explora este estudio completamente amueblado y equipado en Puerta del Ángel, Madrid. La propiedad cuenta con aire acondicionado central y calefacción de gas natural, lo que garantiza un espacio confortable. La cocina está equipada con horno y lavadora. El alquiler incluye todos los gastos (agua, electricidad, gas y wif
";latina
2.714;Estudio en Calle de Saavedra Fajardo Puerta del Ángel;;46;10 sep ;/inmueble/109196436/;"
Este estudio, ubicado en Puerta del Ángel, ofrece un cómodo espacio con aire acondicionado individual. Está completamente amueblado y cuenta con cocina equipada con horno y lavadora. El alquiler incluye todos los suministros básicos, como electricidad, agua, gas y wifi. No se permite fumar ni tener mascotas. Aunque Spo
";latina
2.280;Estudio en Calle de Saavedra Fajardo Puerta del Ángel;;42;09 sep ;/inmueble/109225805/;"
Este estudio en Puerta del Ángel ofrece un espacio acogedor y práctico para una vida independiente. Está completamente amueblado y cuenta con aire acondicionado individual para una comodidad personalizada. La cocina está equipada con comodidades modernas, como lavavajillas, horno y lavadora compartida. Se admiten masco
";latina
2.500;Piso en Calle de Pablo Casals Puerta del Ángel;130;3; con ascensor;/inmueble/109014827/;"
Este acogedor apartamento de 3 dormitorios en Puerta del Ángel, Madrid, está completamente amueblado y equipado con calefacción central. Cuenta con balcón, cocina equipada con lavavajillas y lavadora, y todos los servicios incluidos (luz, agua, gas y wifi). No se permite fumar, pero se admiten mascotas con restriccione
";latina
1.880;Estudio en Calle de Saavedra Fajardo Puerta del Ángel;;42;05 sep ;/inmueble/109196437/;"
Este estudio completamente amueblado en Puerta del Ángel, Madrid, ya está disponible para alquiler. Este acogedor espacio incluye cocina equipada, aire acondicionado central y calefacción de gas natural. Los gastos de luz, agua, gas y wifi están incluidos, lo que lo convierte en una opción práctica para cualquier inqui
";latina
