precio;localidad;tamanio;habitaciones;descripcion;link;descripcion_larga;distrito
1.845;Piso en Calle Anna Frank 19;87;2;Planta 4ª exterior con ascensor;/inmueble/109239882/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de reciente construcción, amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Alquiler flexible para un estilo de vida moderno y sin compromisos. Este apartament
";vicalvaro
1.450;Piso en Avenida Gran Vía del Este Valdebernardo - Valderrivas;89;3;Planta 3ª exterior con ascensor;/inmueble/109239447/;"
INMOACIERTA alquila este inmueble recién reformado
SOBRE EL INMUEBLE
 3 habitaciones amplias
 2 baños completos (plato de ducha y bañera)
 Amplio salón con vistas a la piscina y zonas verdes
 Cocina amueblada y equipada con tendedero
 Calefacción individual de gas natural
 Toda la vivienda es exterior
 Orien
";vicalvaro
695;Estudio en Calle de San Cipriano Casco Histórico de Vicálvaro;Planta;29;10 sep ;/inmueble/109239296/;"
FANTASTICO ESTUDIO CON TERRAZA- EXCELENTE UBICACION!
Metro Madrid-San Cipriano.
Totalmente reformado y amueblado + Smart tv + aire acondicionado.
NO DUDES EN CONCERTAR UNA VISITA AHORA!
Todo tipo de comercio en la zona, supermercados, restaurantes, farmacias, tiendas de alimentación, parques y varias paradas de auto
";vicalvaro
1.845;Piso en Calle Anna Frank 19;94;2;Planta 44ª exterior con ascensor;/inmueble/109235985/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de reciente construcción, amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Alquiler flexible para un estilo de vida moderno y sin compromisos. Este apartament
";vicalvaro
2.500;Chalet pareado en CL Ferenc Puskas 66;176;4;09 sep ;/inmueble/109228853/;"
Chalet pareado en una zona en pleno desarrollo y expansión. A la vivienda se accede por el jardín delantero. En planta baja se encuentra una amplia cocina, aseo y salón independiente con salida a un gran patio de 40 metros. Desde aquí también podemos acceder a la piscina y pista de paddle. En primera planta los tres do
";vicalvaro
1.460;Piso en Calle Teleférico de las Canteras 1;95;3;Planta 2ª exterior con ascensor;/inmueble/106266482/;"
¿Estás buscando un hogar que lo tenga todo? Este es el lugar perfecto para ti.
Vivienda para estrenar con 3 dormitorios en una promoción de obra nueva con 75 viviendas protegidas en régimen de alquiler.
Este hogar cuenta con garaje, trastero, y una ubicación ideal en una urbanización cerrada con conserjería, piscina
";vicalvaro
1.360;Piso en Calle Teleférico de las Canteras 1;87;3;Planta 1ª exterior con ascensor;/inmueble/106266668/;"
¿Estás buscando un hogar que lo tenga todo? Este es el lugar perfecto para ti.
Vivienda para estrenar con 4 dormitorios en una promoción de obra nueva con 75 viviendas protegidas en régimen de alquiler.
Este hogar cuenta con garaje, trastero, y una ubicación ideal en una urbanización cerrada con conserjería, piscina
";vicalvaro
1.300;Piso en Calle Teleférico de las Canteras 1;79;3;Planta 1ª exterior con ascensor;/inmueble/106266594/;"
Vivienda a estrenar.
¿Estás buscando un hogar que lo tenga todo? Este es el lugar perfecto para ti.
Vivienda para estrenar con 3 dormitorios en una promoción de obra nueva con 75 viviendas protegidas en régimen de alquiler.
Este hogar cuenta con garaje, trastero, y una ubicación ideal en una urbanización cerrada con
";vicalvaro
950;Piso en Avenida Miguel Delibes 15;62;1;Planta 5ª exterior con ascensor;/inmueble/104019370/;"
¡Ven a conocer tu nuevo hogar! ADAPTADO, MOVILIDAD REDUCIDA
Alquila tu vivienda de obra nueva de VPPL en el Cañaveral y no pagues comisiones ni gastos de agencia.
Presentamos Qube Cañaveral III, residencial de obra nueva compuesto por viviendas de 1, 2 y 3 dormitorios, con trastero y 1 ó 2 plazas de parking incluida
";vicalvaro
1.090;Piso en Avenida Miguel Delibes 15;62;1;Planta 3ª exterior con ascensor;/inmueble/104019408/;"
¡Ven a conocer tu nuevo hogar! ADAPTADO, MOVILIDAD REDUCIDA
Alquila tu vivienda de obra nueva de VPPL en el Cañaveral y no pagues comisiones ni gastos de agencia.
Presentamos Qube Cañaveral III, residencial de obra nueva compuesto por viviendas de 1, 2 y 3 dormitorios, con trastero y 1 ó 2 plazas de parking incluida
";vicalvaro
1.365;Ático en Avenida Miguel Delibes 15;62;1;Planta 7ª exterior con ascensor;/inmueble/104019389/;"
¡Ven a conocer tu nuevo hogar! ADAPTADO, MOVILIDAD REDUCIDA
Alquila tu vivienda de obra nueva de VPPL en el Cañaveral y no pagues comisiones ni gastos de agencia.
Presentamos Qube Cañaveral III, residencial de obra nueva compuesto por viviendas de 1, 2 y 3 dormitorios, con trastero y 1 ó 2 plazas de parking incluida
";vicalvaro
2.400;Piso en Calle Ferenc Puskas El Cañaveral;103;2; con ascensor;/inmueble/109237495/;"
Este apartamento de 2 dormitorios en Madrid ofrece una vida de alta calidad con aire acondicionado central y calefacción de gas natural. Disfruta de un espacio completamente amueblado con cocina equipada con lavavajillas, horno y lavadora de uso común. Incluye ascensor, aparcamiento, acceso a la piscina y una calificac
";vicalvaro
1.650;Dúplex en Calle de Minerva Valdebernardo - Valderrivas;138;3;Planta 5ª exterior con ascensor;/inmueble/109184506/;"
Espectacular Ático Dúplex de 138 m² con Terraza de 40 m², Ascensor y opción de Plaza de Garaje por 100€/mes
Presentamos este magnífico ático dúplex que combina amplitud, luminosidad y confort en una de las zonas más tranquilas y bien comunicadas de Vicálvaro.
La vivienda, se distribuye en:
•3 dormitorios, dos dobles y
";vicalvaro
950;Piso en Avenida Miguel Delibes 15;61;1;Planta 2ª exterior con ascensor;/inmueble/107616673/;"
¡Ven a conocer tu nuevo hogar! ADAPTADO, MOVILIDAD REDUCIDA
Alquila tu vivienda de obra nueva de VPPL en el Cañaveral y no pagues comisiones ni gastos de agencia.
Presentamos Qube Cañaveral III, residencial de obra nueva compuesto por viviendas de 1, 2 y 3 dormitorios, con trastero y 1 ó 2 plazas de parking incluida
";vicalvaro
1.335;Piso en Ferenc Puskas 245;68;2;Planta 6ª exterior con ascensor;/inmueble/103964056/;"
SIN COMISIONES DE AGENCIA.
Calle Ferenc Puskas, 243, Madrid
En Be Casa Essential contarás con un espacio para vivir, trabajar, desconectar, aprender y divertirte. Un lugar donde todos perseguimos un mismo propósito: vivir bien con la privacidad y confort de tu casa, mientras compartes momentos especiales, vives exper
";vicalvaro
1.895;Piso en Calle Arroyo del Cañaveral 66;90;2;Planta 5ª exterior con ascensor;/inmueble/105901293/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES
TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de obra nueva amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Ubicada en una urbanización cerrada con piscina, gimnasio, parque infantil y conserjería. El dis
";vicalvaro
1.845;Piso en Calle Anna Frank 19;85;2;Planta 3ª exterior con ascensor;/inmueble/109236222/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de reciente construcción, amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Alquiler flexible para un estilo de vida moderno y sin compromisos. Este apartament
";vicalvaro
1.395;Piso en Calle Arroyo del Cañaveral 64;49;1;Planta 6ª exterior con ascensor;/inmueble/105898328/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES TODOS LOS SUMINISTROS INCLUIDOS, ¡
SIN COMISIONES DE AGENCIA! Vivienda de reciente construcción, amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales. Alquiler flexible para un estilo de vida moderno y sin compromisos.
Este apartamento
";vicalvaro
2.350;Piso en Calle Ferenc Puskas El Cañaveral;100;2; con ascensor;/inmueble/109014794/;"
Este apartamento de 2 dormitorios en Madrid ofrece una experiencia de vida cómoda y bien equipada. Está amueblado con muebles modernos, cuenta con aire acondicionado central y calefacción de gas natural, balcón o terraza y acceso a la piscina. La cocina está totalmente equipada con electrodomésticos como lavavajillas,
";vicalvaro
2.200;Piso en Calle de la Caliza Valdebernardo - Valderrivas;80;2; con ascensor;/inmueble/109014675/;"
¿Buscas un lugar acogedor para vivir en Madrid? Este apartamento amueblado de 2 dormitorios, ubicado en Valderrivas, cuenta con calefacción de gas natural, aire acondicionado individual y una cocina totalmente equipada con horno y lavadora. La propiedad incluye todos los suministros (luz, gas, agua y wifi), lo que te h
";vicalvaro
1.300;Piso en Calle del Alcalde Andrés Madrid Dávila El Cañaveral;98;2;Planta 1ª exterior con ascensor;/inmueble/109185183/;"
ESTUPENDA VIVIENDA SIN AMUEBLAR DE 2 HABITACIONES, 2 BAÑOS, AMPLIA TERRAZA EXTERIOR DE 24 M2, TRASTERO, PLAZA DE GARAJE (CON OPCIÓN A SEGUNDA PLAZA), PISCINA – EL CAÑAVERAL (MADRID) – NO SE ACEPTAN MASCOTAS
REQUISITOS INDISPENSABLES PARA LOS ARRENDATARIOS: CON SUMA DE INGRESOS MÍNIMOS DE 3.500€ CON CONTRATOS INDEFINID
";vicalvaro
1.305;Piso en Calle Anna Frank 19;72;2;Planta 10ª exterior con ascensor;/inmueble/102127357/;"
¡ALQUILA AHORA Y LLÉVATE EL PRIMER MES GRATIS!
¡Sin comisiones de agencia!
WWW. NESTARHOMES. ES
NESTAR HOMES presenta esta promoción única en Cañaveral, con espectaculares zonas comunes diseñadas al detalle para hacer disfrutar tus sentidos en un espacio magnífico, donde sus nuevos vecinos crearán una agradable comun
";vicalvaro
1.360;Piso en Calle del Pergamino Valdebernardo - Valderrivas;95;2;Planta 4ª exterior con ascensor;/inmueble/108912596/;"
Obtén MEDIO MES gratuito firmando el contrato antes del 30/09/25. *Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.
Estupenda vivienda de 2 dormitorios CON TERRAZA. Y además, ¡con garaje incluido!
*Es condición esencial permanecer en la vivienda al menos 12 meses, de no ser así la prom
";vicalvaro
1.360;Piso en Calle del Pergamino Valdebernardo - Valderrivas;95;2;Planta 4ª exterior con ascensor;/inmueble/108684032/;"
Obtén MEDIO MES gratuito firmando el contrato antes del 30/09/25. *Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.
Estupenda vivienda de 2 dormitorios ¡Con garaje incluido!
*Es condición esencial permanecer en la vivienda al menos 12 meses, de no ser así la promoción quedará sin efec
";vicalvaro
3.200;Piso en Calle de la Caliza 55;145;4;Planta 5ª exterior con ascensor;/inmueble/109219504/;"
ALQUILER POR MESES _ Calle Caliza - Vicalvaro - Madrid
A PARTIR DE 3.200 €/mes en función del tiempo de alquiler.
Ideal para 4 - 6 personas.
Precioso apartamento reformado de 4 habitaciones completamente amueblado de 145 m2 totalmente exterior y muy luminoso.
No se admiten mascotas.
Perfecta y tranquila localización
";vicalvaro
1.895;Piso en Calle Anna Frank 19;87;2;Planta 1ª exterior con ascensor;/inmueble/107811091/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de reciente construcción, amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Alquiler flexible para un estilo de vida moderno y sin compromisos. Este apartament
";vicalvaro
1.895;Piso en Calle Anna Frank 19;90;2;Planta 8ª exterior con ascensor;/inmueble/107811199/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de reciente construcción, amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Alquiler flexible para un estilo de vida moderno y sin compromisos. Este apartament
";vicalvaro
1.395;Piso en Calle Arroyo del Cañaveral 66;49;1;Planta 5ª exterior con ascensor;/inmueble/107346070/;"
TODOS LOS SUMINISTROS INCLUIDOS
¡SIN COMISIONES DE AGENCIA!
Vivienda de obra nueva amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales. Ubicada en una urbanización cerrada con piscina, gimnasio, parque infantil y conserjería. El diseño ha sido cuidado por nuestro estu
";vicalvaro
1.825;Piso en Calle Anna Frank 19;85;2;Planta 3ª exterior con ascensor;/inmueble/107025809/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES
TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de reciente construcción, amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Alquiler flexible para un estilo de vida moderno y sin compromisos. Este apartamento
";vicalvaro
1.995;Piso en Calle Anna Frank 19;90;2;Planta 4ª exterior con ascensor;/inmueble/108975428/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de reciente construcción, amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Alquiler flexible para un estilo de vida moderno y sin compromisos. Este apartament
";vicalvaro
1.995;Piso en Calle Anna Frank 19;72;2;Planta 1ª exterior con ascensor;/inmueble/108975233/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de reciente construcción, amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Alquiler flexible para un estilo de vida moderno y sin compromisos. Este apartament
";vicalvaro
1.795;Piso en Calle Anna Frank 19;86;2;Planta 6ª exterior con ascensor;/inmueble/106224493/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES
TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de reciente construcción, amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Alquiler flexible para un estilo de vida moderno y sin compromisos. Este apartamento
";vicalvaro
1.845;Piso en Calle Anna Frank 19;85;2;Planta 4ª exterior con ascensor;/inmueble/107025727/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES
TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de reciente construcción, amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Alquiler flexible para un estilo de vida moderno y sin compromisos. Este apartamento
";vicalvaro
1.370;Piso en Calle Arroyo del Cañaveral 66;49;1;Planta 6ª exterior con ascensor;/inmueble/106452329/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES
TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de reciente construcción, amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Ubicada en una urbanización cerrada con piscina, gimnasio, parque infantil y conserj
";vicalvaro
1.365;Piso en Calle Arroyo del Cañaveral 64;51;1;Planta 4ª exterior con ascensor;/inmueble/107345921/;"
PRECIO ESPECIAL PARA ESTANCIAS HASTA EL 27/4/24
TODOS LOS SUMINISTROS INCLUIDOS
¡SIN COMISIONES DE AGENCIA!
Vivienda de obra nueva amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales. Ubicada en una urbanización cerrada con piscina, gimnasio, parque infantil y conser
";vicalvaro
1.895;Piso en Calle Anna Frank 19;85;2;Planta 3ª exterior con ascensor;/inmueble/105896304/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES
TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de reciente construcción, amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Alquiler flexible para un estilo de vida moderno y sin compromisos. Este apartamento
";vicalvaro
1.395;Piso en Calle Arroyo del Cañaveral 64;50;1;Planta 4ª exterior con ascensor;/inmueble/106221142/;"
ALQUILER FLEXIBLE DE 1 A 11 MESES
TODOS LOS SUMINISTROS INCLUIDOS, ¡SIN COMISIONES DE AGENCIA!
Vivienda de obra nueva amueblada y equipada, con suministros incluidos en el precio (incl. wifi), sin comisiones adicionales.
Ubicada en una urbanización cerrada con piscina, gimnasio, parque infantil y conserjería. El dis
";vicalvaro
1.400;Piso en Calle Ferenc Puskas El Cañaveral;75;2;Planta 3ª exterior con ascensor;/inmueble/109193500/;"
EXCLUSIVA VIVIENDA CON 2 DORMITORIOS Y 2 CUARTOS DE BAÑO, con plaza de garaje.
SEMINUEVA. Se estrenó en el año 2024. Recién pintada.
Dispone de terraza con vistas a la urbanización.
Cocina con encimera de silestone y dotada de excelentes calidades:
Mobiliario con electrodomésticos de primeras marcas: placa vitrocerám
";vicalvaro
3.000;Chalet adosado en Calle Cerro del Tesoro 41;230;4;;/inmueble/96667080/;"
Espectacular chalet unifamiliar en la urbanización más grande y lujosa del Cañaveral.
Súper luminoso. Orientación Sur CON VISTAS AL PARQUE. Incluye TODOS LOS OPCIONALES/EXTRAS que la promotora ofreció en su construcción.
3 PLAZAS DE APARCAMIENTO MUY CÓMODAS y con acceso directo a la casa por el sótano, incluidas en el
";vicalvaro
1.700;Piso en Calle Padre Gregorio Céspedes El Cañaveral;69;2;Planta 5ª exterior con ascensor;/inmueble/108762645/;"
**Piso en Alquiler temporal - ¡Tu nuevo hogar te espera! **
Descubre este espectacular piso en alquiler, situado en una privilegiada quinta planta que ofrece magníficas vistas y atardeceres inolvidables. Con una superficie de 69 m² construidos, este hogar cuenta con dos acogedores dormitorios, ideal para disfrutar de
";vicalvaro
1.570;Piso en Calle de la Casa de Tilly 33;83;2;Planta 5ª exterior con ascensor;/inmueble/109104021/;"
Se alquila magnífico piso a estrenar en el Cañaveral, ubicado en una urbanización privada con excelentes zonas comunes.
Distribución de la vivienda: El salón-comedor cuenta con salida a una terraza. Cocina abierta integrada al salón completamente equipada con vitrocerámica, campana extractora, horno eléctrico, nevera,
";vicalvaro
2.500;Piso en Calle Padre Gregorio Céspedes 35;113;3;Planta 3ª exterior con ascensor;/inmueble/109140834/;"
Alquiler temporal, a partir de un mes de duración.
Precioso piso exterior de nueva construcción en El Cañaveral, un barrio nuevo y vibrante. Conectado con el centro de la ciudad a través del autobús E5 (Manuel Becerra), 159 (Plaza Alsacia) y 290 (Coslada y Centro Comercial Plenilunio). Todos los servicios a tu alcance
";vicalvaro
1.050;Piso en Calle Ferenc Puskas 1;65;2;Planta 7ª exterior con ascensor;/inmueble/104976773/;"
 ¡Vive en El Cañaveral!  PRIMER MES GRATIS
Este piso de 2 dormitorios y 2 baños es una joya en uno de los barrios más modernos de Madrid. Con cocina equipada (vitro, campana y horno), trastero y plaza de garaje incluidos, tendrás todo lo que necesitas desde el primer día.
 El edificio cuenta con ascensor, conserje
";vicalvaro
1.035;Piso en Calle Ferenc Puskas s/n;57;2;Planta 3ª exterior con ascensor;/inmueble/108611718/;"
 ¡Vive en El Cañaveral!  PRIMER MES GRATIS
Este piso de 2 dormitorios y 2 baños es una joya en uno de los barrios más modernos de Madrid. Con cocina equipada (vitro, campana y horno), trastero y plaza de garaje incluidos, tendrás todo lo que necesitas desde el primer día.
 El edificio cuenta con ascensor, conserje
";vicalvaro
1.650;Piso en El Cañaveral Madrid;118;3;Planta 4ª exterior con ascensor;/inmueble/101767355/;"
UN PISO PRÁCTICO Y FUNCIONAL
DISTRIBUCIÓN,
Hall de ingreso con armario.
Salón/comedor amplio con salida a una terraza.
3 dormitorios, el principal en suite.
Todos los dormitorios con armarios vestidos
2 baños completos (ambos con plato de ducha)
Cocina/office, completamente amueblada con todos los electrodoméstico
";vicalvaro
1.050;Piso en Camino Viejo de Vicálvaro Casco Histórico de Vicálvaro;82;1;Planta 2ª exterior con ascensor;/inmueble/109198855/;"
INMOACIERTA alquila este apartamento
SOBRE EL INMUEBLE
 La vivienda consta de 55M2 y junto al garaje y elementos comunes, hace una suma de 82M2 (catastro)
 Una habitación
 Baño con plato de ducha
 Amplio salón con magnificas vistas
 Bonita cocina totalmente equipada con tendedero
 Toda la vivienda es exterior
";vicalvaro
1.350;Ático en Calle de Minerva 17;103;2;Planta 6ª exterior con ascensor;/inmueble/108609649/;"
Piso todo exterior, con muy buena iluminación incluso en ambos baños, buenas vistas. Materiales de primera calidad, puerta entrada acorazada con cerradura de alta seguridad, dobles ventanas, todas con doble acristalamiento, puertas lacadas en blanco y xerografiadas, suelo de tarima de calidad C5, muebles cocina de made
";vicalvaro
2.000;Piso en Calle Suertes de la Villa 2;113;3;Planta 8ª exterior con ascensor;/inmueble/88686391/;"
Alquilo precioso piso de RENTA LIBRE con 113 metros construidos en primera línea del parque central de El Cañaveral.
8ª planta.
Muy luminoso.
Orientación Sureste.
3 dormitorios, 2 baños alicatados y solados marca PORCELANOSA con sanitarios de la misma marca, 1 baño tipo suite dentro del dormitorio principal.
Cocina
";vicalvaro
1.500;Piso en Calle de la Ilusión 2;113;3;Planta 3ª exterior con ascensor;/inmueble/91430476/;"
NO AGENCIAS.
PISO NUEVO, SIN AMUEBLAR NI ELECTRÓNICOS (CUENTA CON VITROCERÁMICA, HORNO, CAMPANA EXTRACTORA Y FREGADERO).
Mejoras sobre plano.
Falso techo. Videoportero color. Piscina pradera de césped y vestuarios. Pequeña sala comunitaria. Plaza de garaje muy amplia y aislada. Trastero con posibilidad de hacer altillo
";vicalvaro
1.400;Piso en Calle Enrique Urquijo 142;76;2;Planta 6ª exterior con ascensor;/inmueble/103658450/;"
Vivienda a estrenar de 2 dormitorios, muy luminosa, calificación energética ""A"" (suelo radiante y refrescante) con altas calidades, trastero y dos plazas de garaje incluidas en el precio. Cocina amueblada con electrodomésticos.
Disponemos de otros inmuebles de 2 dormitorios que pueden ser también de su interés. Consul
";vicalvaro
1.600;Piso en El Cañaveral Madrid;106;3;Planta 6ª exterior con ascensor;/inmueble/109108952/;"
Vivienda a estrenar, obra nueva. Son 106 m2, distribuidos en 3 dormitorios, 2 baños, salón, cocina amueblada y equipada, terraza. Piso de excelentes calidades, dormitorio principal con baño en suite y vestidor. El piso no se encuentra amueblado.
Incluye una plaza de garaje y un trastero.
Dispone de suelo radiante para
";vicalvaro
3.500;Ático en CL Omega Valdebernardo - Valderrivas;145;4;Planta 6ª exterior con ascensor;/inmueble/108802088/;"
**Ático en Alquiler en Vicálvaro - Espacio y Comodidad a tu Alcance**
Descubre este espectacular ático de 145 m² en alquiler, ubicado en una de las zonas más estratégicas de Vicálvaro. Con amplios espacios y abundante luz natural, cada rincón de esta vivienda está diseñado para ofrecerte confort y bienestar. Cuenta co
";vicalvaro
1.360;Piso en Avenida Provisional Gran Vía De Vicálvaro El Cañaveral;73;2;Planta 1ª exterior con ascensor;/inmueble/103613476/;"
-ZONA EL CAÑAVERAL- DURACIÓN CONTRATO MAXIMO 11 MESES
Vivienda de 73m² construidos y 56m² útiles, exterior, sin amueblar y lista para entrar a vivir. La vivienda consta de salón, dos dormitorios con armarios empotrados, un cuarto de baño con plato de ducha, un aseo y cocina independiente, amueblada y equipada con vit
";vicalvaro
1.690;Ático en Calle Ilusión 21;160;3;Planta 9ª exterior con ascensor;/inmueble/109206718/;"
Estupendo vivienda de obra semi-nueva en urbanización privada con una superficie útil de 76m2, el inmueble se distribuye en 3 dormitorios, cocina amueblada y equipada, amplio salón comedor con acceso a terraza de 9m2, mas otra terraza de 40 m2 donde podrás disfrutar de vistas espectaculares y veladas inolvidables, 2 cu
";vicalvaro
