precio;localidad;tamanio;habitaciones;descripcion;link;descripcion_larga;distrito
9.500;Casa o chalet independiente en El Plantío Madrid;450;4;09 sep ;/inmueble/109228086/;"
Fantástico independiente de 450 m² en una única planta, completamente a estrenar y con orientación sur, sobre una parcela de 2.500m² con gran jardín con piscina.
Vivienda completamente reformada con calidades de lujo, a estrenar.
Sin duda lo que más nos llama la atención de esta casa es su cómoda planta principal de
";moncloa
2.800;Piso en Calle de Beatriz de Bobadilla 15;139;3;Planta 8ª exterior con ascensor;/inmueble/109252311/;"
Piso en una octava planta, con excelentes vistas, mucho sol y luz.
Exterior, tres dormitorios, el principal en suite, cocina, dos baños y garaje.
Piso de categoría, tres amplios dormitorios dobles con armarios empotrados. Todos exteriores, y con Aire Acondicionado. El dormitorio principal con baño en suite. Gran salón
";moncloa
10.900;Casa o chalet independiente en Ciudad Universitaria Madrid;901;6;;/inmueble/108220961/;"
Exclusiva vivienda independiente en Puerta de Hierro de 901 m², distribuidos en tres amplias plantas todas conectadas por ascensor, construida sobre en una parcela de 1.093 m² con piscina privada y jardin. La vivienda cuenta con materiales de alta calidad, cuidando cada detalle para ofrecer el máximo confort.
Situada e
";moncloa
1.700;Estudio en Calle de Irún Argüelles;Planta;45;Publicado ayer ;/inmueble/95912467/;"
GILMAR Consulting Inmobiliario pone a su disposición este fantástico apartamento en un edificio de obra nueva, construida en 2021, en la exclusiva edificación PARK&PALACE, en la zona de Plaza de España frente al Parque del Oeste y al lado del Tempo de Debod.
La vivienda consta de 45 metros cuadrados distribuidos en un
";moncloa
12.000;Casa o chalet independiente en El Plantío Madrid;719;7;;/inmueble/85594052/;"
Maravillosa vivienda independiente para vivir en una planta, en primera linea del Monte de El Pardo, en pleno corazón de La Florida.
Sin duda lo que más nos llama la atención de esta fabulosa vivienda es su ubicación, en primera linea del Monte de El Pardo, rodeado de naturaleza y con un jardín de ensueño.
Ubicación
";moncloa
1.900;Piso en Calle de Altamirano Argüelles;60;3;Planta 1ª interior con ascensor;/inmueble/109249890/;"
Piso de 70m2 de reciente reforma, dispone de 3 habitaciones todas con armarios y espacio para mesa, salón comedor de paso, cocina reformada amueblada y equipada, cuarto de baño con bañera. Suelos de parquet, pintura lisa, amueblado como en las fotografías, interior pero muy luminoso y tranquilo. Calefacción central con
";moncloa
4.700;Piso en Calle de Benito Gutiérrez Argüelles;260;5;Planta 4ª exterior con ascensor;/inmueble/97214006/;"
**Piso en Alquiler a Estrenar en una Ubicación Privilegiada**
Descubre este espectacular piso reformado a estrenar, ideal para quienes buscan comodidad y estilo. Con 260 m² construidos y 210 m² útiles, este hogar cuenta con 4 amplios dormitorios, incluyendo 2 en suite con vestidor y baño incorporado, perfectos para dis
";moncloa
1.150;Estudio en Calle de Martín de los Heros Argüelles;Planta;35;Publicado ayer ;/inmueble/109249143/;"
Zazume te trae esta cómoda y acogedora vivienda con ASCENSOR y GARAJE en Madrid.
*Contrato temporal (Estancia máxima 9 meses) y NO se aceptan mascotas*
En Zazume estaremos permanentemente a tu disposición para que tu hogar sea una experiencia inolvidable. ¡Alquila tu casa y dedícate a vivir!
Este inmueble consta de:
";moncloa
2.200;Piso en Calle Ilustración Argüelles;110;3;Planta 3ª exterior con ascensor;/inmueble/98612956/;"
GALOTA INVERSIÓN E INMOBILIARIA ALQUILA AMPLIO Y LUMINOSO PISO
*****Disponible el 1ro de Enero de 2026*****
Estancia mínima de 3 meses y máxima de 11 meses
Comunícate con nosotros escribiendo al WhatsApp 604_89_3314
CARACTERÍSTICAS:
- 3 Dormitorios amueblados
- 1 Baño con bañera, ventanas, WC lavabo con espejo
-
";moncloa
1.800;Piso en Avenida de Valladolid Casa de Campo;130;3;Planta 7ª exterior con ascensor;/inmueble/98602618/;"
Amplio piso exterior muy luminoso y con 3 terrazas en salón, y dos de las habitaciones de las tres con las que cuenta. El piso se encuentra en la séptima y última planta del edificio con 2 inmuebles por cada planta. Comunidad de vecinos muy tranquila y familiar. El piso se ha pintado, acuchillado y barnizado y realizad
";moncloa
2.200;Piso en Calle de Ilustración Argüelles;110;3;Planta 3ª exterior con ascensor;/inmueble/108449193/;"
GALOTA INVERSIÓN E INMOBILIARIA ALQUILA AMPLIO Y LUMINOSO PISO
****Disponible el 1ro de Febrero de 2026*****
Estancia mínima de 3 meses y máxima de 11 meses
Comunícate con nosotros escribiendo al WhatsApp 604_89_3314
Características:
- 3 Dormitorios amueblados
- 1 Baño con mampara de ducha, ventanas, WC, 2 Lav
";moncloa
1.800;Piso en Plaza Ciudad de Viena 6;92;1;Planta 24ª exterior con ascensor;/inmueble/109241774/;"
Precioso piso al lado de la Universidad Politécnica de Madrid con una vista increíble de la ciudad. El piso se encuentra en la plaza 24, última planta del edificio, y durante los meses de verano se tiene acceso a la piscina de la azotea del edificio.
La vivienda está lista para entrar a vivir ya, apenas reformada y co
";moncloa
4.000;Piso en Calle de Evaristo San Miguel Argüelles;160;3;Planta 1ª exterior con ascensor;/inmueble/108640606/;"
Exclusiva vivienda en Argüelles, junto al Parque del Oeste – Con piscina climatizada, gimnasio y trastero
Presentamos esta fantástica vivienda ubicada en una de las zonas más emblemáticas y cotizadas de Madrid: el barrio de Argüelles, a escasos metros del majestuoso Parque del Oeste. Una oportunidad única para quienes
";moncloa
1.200;Piso en Calle del Arquitecto Sánchez Arcas 5;55;1;Planta 7ª exterior con ascensor;/inmueble/27103257/;"
Apartamento muy luminoso, tranquilo y con vistas a la sierra. Con zonas verdes cercanas, Buenos materiales de construcción. Finca con tres ascensores, jardín y piscina.
Orientación Nór-Oeste
Cocina con electrodomésticos.
Gran ventanal en el salón.
Aire acondicionado.
Calefacción. Dos instalaciones, por gas natural
";moncloa
2.950;Ático en Plaza de José Moreno Villa Argüelles;103;2;Planta 7ª exterior con ascensor;/inmueble/108749297/;"
Inmobiliaria Emmanuel Ofrece!
Alquila ""Ático con terraza espectacular en Plaza de España – 2 habitaciones / 2 baños / 103 m²
En el corazón de Madrid, junto a Plaza de España y a un paso del Palacio Real, Gran Vía y el Parque del Oeste, se alquila este exclusivo ático completamente amueblado, listo para entrar a vivir
";moncloa
2.700;Piso en Paseo del Rey Argüelles;133;4;Planta 1ª exterior con ascensor;/inmueble/109240058/;"
Redpiso Paseo de la Florida alquila exclusivo piso de 4 dormitorios en alquiler junto al Palacio Real
Se alquila espectacular piso de 133 m² en una finca señorial con conserje, rodeada de amplias zonas verdes y situada en una de las áreas más emblemáticas de Madrid. Esta vivienda combina espacios amplios y luz natural
";moncloa
2.950;Ático en Argüelles Madrid;80;2;Planta 6ª exterior con ascensor;/inmueble/108818996/;"
¡Descubre este espectacular ático en alquiler que redefine el concepto de hogar! Con una superficie de 80 m², terraza de 28 Mts aparte de la vivienda este inmueble cuenta con dos amplias habitaciones y dos baños completos, perfectos para disfrutar de la comodidad y la privacidad. Su diseño funcional y excelente distrib
";moncloa
1.370;Piso en Calle de Almansa 88;55;1;Planta 10ª exterior con ascensor;/inmueble/109238931/;"
Apartamento muy luminoso y silencioso con unas vistas espectaculares. Se puede ver hasta EL ESCORIAL. Recién reformado. Cocina totalmente equipada mas lavadora y televisión. También equipada con los aplique de luz en cocina y habitación, así como las sillas altas de cocina. Terraza grande y acristalada. Puerta de entra
";moncloa
2.500;Chalet adosado en Avenida de la Victoria El Plantío;207;4;;/inmueble/107820035/;"
MONCLOA- ARAVACA
Te presentamos este espectacular chalet  que combina comodidad y espacio en una de las zonas más codiciadas de Madrid.
Con 207 m² construidos, esta propiedad es un sueño hecho realidad. El inmueble destaca por su amplio jardín de 59 m², perfecto para disfrutar al aire libre. Imagina tus reuniones famil
";moncloa
2.400;Piso en Calle de Cadarso Argüelles;130;3;Planta 3ª exterior con ascensor;/inmueble/109238985/;"
**PISO DE 3 DORMITORIOS Y DOS BAÑOS MUY LUMINOSO**
Interesados contactar telefónicamente O al WhatsApp (CRISTINA-666_88_35_36)
****CONDICIONES ECONOMICAS DE ENTRADA ****
MES EN CURSO+FIANZA 1 MES+ 1 MES GARANTIA ADICIONAL + 1 MENSUALIDAD ASESORAMIENTO DE PERSONAL SHOPPER+IVA. -
-
 Piso luminoso en alquiler con terraz
";moncloa
7.500;Piso en Plaza de España Argüelles;317;4;Planta 4ª exterior con ascensor;/inmueble/108763589/;"
Consulting Inmobiliario Esquivel presenta esta magnífica vivienda en alquiler. En una elegante finca señorial con solo dos propiedades por planta, lo que garantiza privacidad y exclusividad.
Esta propiedad destaca por su amplitud, su distribución funcional y su inmejorable ubicación en una de las zonas más revitalizad
";moncloa
1.300;Piso en Calle de San Gerardo Valdezarza;82;2;Planta 4ª exterior con ascensor;/inmueble/109238803/;"
Saconia, piso para estudiantes, dos dormitorios (antes fueron 3), uno de ellos es doble y tiene unos 12 m2, salón comedor con la terraza integrada y buenas vistas, baño con plato de ducha y cocina amueblada y equipada. con todos los electrodomésticos, y calefacción central.
Ascensor en planta, muy bien comunicado con t
";moncloa
2.500;Piso en Calle de Irún Argüelles;66;1;Planta 2ª exterior con ascensor;/inmueble/109239115/;"
DIZA Consultores les presenta este maravilloso piso en un de las mejores partes de la ciudad.
La vivienda goza de un fácil y cómodo acceso a transporte público y todos los comercios de una zona con tanta vida como esta.
Se trata de un piso completamente nuevo, con todas las comodidades. La distribución, se basa en un
";moncloa
1.360;Piso en Calle de Arriaza Argüelles;47;1;Planta 3ª interior sin ascensor;/inmueble/109237904/;"
EXCLUSIVO piso reformado de 1 dormitorio | Muy luminoso con orientación Este
Disponible a partir del 30 de septiembre
Preciosa vivienda de 1 dormitorio completamente reformada, con orientación Este que garantiza luz natural desde primera hora del día. Muy luminosa, con un total de 5 ventanas, incluyendo una en el baño
";moncloa
2.780;Piso en Calle de Irún Argüelles;75;2;Planta 3ª exterior con ascensor;/inmueble/97553528/;"
Este apartamento totalmente amueblado y listo para entrar a vivir está disponible desde el 05-05-2026
Llega y empieza a vivir desde el primer día en Madrid con este hermoso Apartamento Blueground de dos dormitorios. Le encantará volver a casa a esta casa cuidadosamente amueblada, bellamente diseñada y totalmente equip
";moncloa
2.200;Piso en Avenida de Europa Aravaca;107;3;Planta 1ª exterior con ascensor;/inmueble/109236342/;"
¡Descubre tu nuevo hogar en este espectacular piso en alquiler! Situado en una excelente ubicación, este inmueble de 107 m² construidos ofrece una gran luminosidad que inunda cada rincón. La urbanización cerrada cuenta con vigilancia 24 horas, garantizando tu seguridad y tranquilidad. Disfruta de las amplias zonas comu
";moncloa
2.030;Piso en Calle de la Princesa Argüelles;74;1;Planta 14ª exterior con ascensor;/inmueble/99239337/;"
Este apartamento totalmente amueblado y listo para entrar a vivir está disponible desde el 12-01-2026
Descubra lo mejor de Madrid, con este apartamento de un dormitorio en Argüelles con vistas a la ciudad. Será fácil llegar y empezar a disfrutar en este amueblado apartamento con su cocina totalmente equipada, salón y
";moncloa
1.600;Piso en Calle de Altamirano 15;64;1;Planta 3ª interior con ascensor;/inmueble/109234546/;"
Precioso piso AMUEBLADO y EQUIPADO para vivienda habitual, ubicado en una tercera planta con ascensor en finca representativa. La dirección es aproximada.
Es un piso interior pero muy luminoso, ya que da a un amplio patio de manzana, lo que lo hace muy tranquilo. Todas las estancias tienen ventana y el salón, con orie
";moncloa
9.900;Ático en Argüelles Madrid;202;3;Planta 7ª exterior con ascensor;/inmueble/108972408/;"
Descubre este impresionante ático de 202 m² en la séptima planta, donde la luz natural inunda cada rincón gracias a sus amplios ventanales. Ubicado en la codiciada zona de Argüelles, este hogar ofrece vistas despejadas que te permitirán disfrutar de la belleza de Madrid desde tu propia terraza privada. Imagina relajart
";moncloa
1.500;Piso en Calle de San Gerardo 9;78;3;Planta 5ª exterior con ascensor;/inmueble/109233744/;"
Se alquila piso de 73 m² útiles, calefacción central y agua (fria) incluidos en el precio. Exterior, muy luminoso, con ventanas en todas las estancias, incluido el baño. Orientación a todos los puntos cardinales, lo que garantiza luz natural durante todo el día.
Características:
- Cocina amueblada con nevera, microond
";moncloa
4.000;Piso en Argüelles Madrid;140;3;Planta 1ª exterior con ascensor;/inmueble/108661379/;"
Piso en edificio de Obra Nueva a estrenar con piscina climatizada, gimnasio y trastero junto a Pintor Rosales.
Engel&Völkers les presenta esta exclusiva vivienda en el Edificio de Obra Nueva Debod Homes, que cuenta con piscina climatizada interior y gimnasio. Debod Homes disfruta de una ubicación privilegiada en el bar
";moncloa
2.600;Piso en Calle de Ferraz 5;150;2;Planta 4ª exterior con ascensor;/inmueble/105421114/;"
Piso exterior con mucha luz, salón con chimenea, comedor, dos dormitorios con armarior empotrados, suelo laminado en toda la vivienda, cuarto de baño en tres estancias, plato de ducha y bañera, cocina con todos los electrodomésticos, lavadora, lavavajillas, a frigorífico, placas, calentador de gas para agua caliente y
";moncloa
1.490;Piso en Calle de Juan Álvarez Mendizábal Argüelles;48;1;Planta 3ª interior sin ascensor;/inmueble/98346605/;"
Este apartamento totalmente amueblado y listo para entrar a vivir está disponible desde el 31-01-2026
Siéntete como en casa dondequiera que elijas vivir con Blueground. Te encantará este elegante Argüelles amueblado apartamento de un dormitorio con su moderna decoración, cocina totalmente equipada, y cómodo salón. Ide
";moncloa
1.600;Piso en Calle de Mozart Casa de Campo;85;2;Planta 3ª exterior con ascensor;/inmueble/109226281/;"
VIVIENDA XXI ALQUILA
NO ESTUDIANTES
Magnífico piso amueblado de 2 dormitorios 2 baños.
SOLVENCIA DEMOSTRABLE MEDIANTE CONTRATO DE TRABAJO Y NÓMINAS!
Distribuido en hall de entrada con A/E, salón con mirador, 2 dormitorios con armarios empotrados, 2 baños principal con bañera y secundario con ducha, cocina amueblad
";moncloa
3.500;Dúplex en Valdemarín Madrid;175;3;Planta 2ª exterior con ascensor;/inmueble/108532348/;"
ÁTICO DÚPLEX (150 m²) DE TRES DORMITORIOS CON TERRAZA DE 45 m² EN ARAVACA.
DISPONIBLE MEDIADOS DE AGOSTO.
La vivienda consta de dos plantas distribuidas en:
Planta baja: hall-recibidor, salon (28 m²), cocina independiente totalmente equipada con electrodomésticos, dormitorio principal (16 m²) con vestidor y baño, dor
";moncloa
1.395;Piso en Calle San Gerardo 19;75;3;Planta 5ª exterior con ascensor;/inmueble/1836213/;"
Piso totalmente amueblado exterior y muy luminoso, recién reformado con muebles y electrodomésticos, vitroceramica, horno, lavadora, frigorífico, microondas, lavavajillas, totalmente equipada, dispone de 3 habitaciones exteriores, baño grande, salón con terraza independiente, cocina con terraza auxiliar recibidor. Disp
";moncloa
13.800;Casa o chalet independiente en Calle Peguerinos Ciudad Universitaria;980;7;;/inmueble/94226107/;"
Ciudad de PUERTA DE HIERRO, chalet independiente lindando con el GOLF, en parcela 2.140m2, recién actualizado, el jardín está muy cuidado y la distribución de la vivienda es la siguiente:
Planta Calle: Gran recibidor con techos de doble altura, salón en 5 ambientes, comedor independiente, 2 buenas chimeneas, gran coci
";moncloa
3.820;Piso en Plaza de España Argüelles;10;2; sin ascensor;/inmueble/109101771/;"
Se alquila apartamento amueblado de 2 dormitorios en la Pl. De España.
";moncloa
1.730;Piso en Calle de la Princesa Argüelles;58;1;Planta 3ª interior con ascensor;/inmueble/99947290/;"
Este apartamento totalmente amueblado y listo para entrar a vivir está disponible desde el 02-01-2026
Descubra lo mejor de Madrid, con este apartamento de un dormitorio en Argüelles con vistas a la ciudad. Será fácil llegar y empezar a disfrutar en este amueblado apartamento con su cocina totalmente equipada, salón y
";moncloa
1.350;Estudio en Calle del Tutor Argüelles;Planta;30;5 horas;/inmueble/109132140/;"
Estudio ideal en Argüelles, con todo incluido – Estancias temporales de 6 a 11 meses
Si vienes a Madrid por estudios, prácticas, trabajo temporal o máster, este estudio es justo lo que necesitas: bien ubicado, completamente equipado y sin complicaciones. Está en la calle Tutor 38, en pleno barrio de Argüelles – Monclo
";moncloa
2.500;Piso en Argüelles Madrid;40;1;Planta 2ª exterior con ascensor;/inmueble/108572502/;"
Exclusiva vivienda de diseño frente al Templo de Debod con piscina, GYM y vistas 360
Disponible desde Julio 2025
Engel & Völkers tiene el placer de presentar esta exclusiva vivienda de 40 m², situada en la cotizada calle Irún, frente al icónico Templo de Debod. Con una privilegiada orientación suroeste que inunda de l
";moncloa
6.728;Dúplex en Calle de Altamirano 25;164;3;Planta 6ª exterior con ascensor;/inmueble/107917787/;"
¡Disponible a partir de SEPTIEMBRE!
Moderno apartamento Homeclub en alquiler mensual
¡Ideal para estancias temporales con todas las comodidades incluidas!
Incluye en el precio:
- Electricidad (hasta 180 €/mes), Gas (hasta 180 €/mes) e Internet de alta velocidad.
- Sin comisión de agencia. La tarifa de servicio del 4
";moncloa
3.700;Piso en Calle de Martín de los Heros Argüelles;193;7;Planta 1ª exterior con ascensor;/inmueble/109252380/;"
EN ALQUILER BONITO PISO EXTERIOR EN LA CALLE MARTÍNEZ DE LOS HEROS.
El piso está muy cerca de la Plaza de España.
El piso se distribuye en siete habitaciones, salón comedor, cocina amueblada y con electrodomésticos y dos baños completos.
El piso tiene muy buena comunicación con transporte público con electrodomé
";moncloa
2.400;Casa o chalet independiente en ribera de Manzanares 123;130;4;14 horas;/inmueble/108909267/;"
IDEAL AYUXILIARES DE INGLES.
BARRIO CHAMBERI.
METRO IGLESIA.
FIANZA: MEDIO MES.
Consta de 4 habitaciones, 2 baños( totalmente amueblados y con aire acondicionado, terraza grande, en la cocina: placa, horno, microondas, nevera congelador grande.
Mejor ver...
";moncloa
2.600;Piso en Calle Artesa de Segre 18;160;4;Planta 2ª exterior con ascensor;/inmueble/90368805/;"
-NO COBRAMOS HONORARIOS AL INQUILINO- Vivienda sin amueblar de 160m2 en la zona residencial Puerta del Hierro. Urbanización privada con piscina y zonas ajardinadas ideal para familias con niños. Se entrega recién pintado, todo de blanco.
La vivienda está formada por hall-recibidor, 4 dormitorios (1 de servicio), 3 bañ
";moncloa
2.565;Dúplex en Calle de Martín de los Heros 23;90;2;Entreplanta interior con ascensor;/inmueble/108460961/;"
¡Consulta disponibilidad! Contacta para más información
¡Ideal para estancias temporales con todas las comodidades incluidas!
Incluye en el precio:
- Electricidad (hasta 120 €/mes), Gas (hasta 120 €/mes) e Internet de alta velocidad.
- Sin comisión de agencia. La tarifa de servicio del 4% (IVA incluido) no está inc
";moncloa
3.000;Piso en Calle de Juan Álvarez Mendizábal Argüelles;120;4;Planta 4ª exterior con ascensor;/inmueble/109236633/;"
¡OPORTUNIDAD ESTUDIANTES O JÓVENES PROFESIONALES!
Se alquila estupendo piso exterior, muy luminoso, ideal para compartir.
 Características del piso:
4 dormitorios amplios (tres con balcón a la calle).
Cada habitación equipada con cama doble, armario, mesa de estudio y silla.
Salón amplio con terraza.
Cocina total
";moncloa
3.245;Piso en Calle de Quintana Argüelles;81;2;Planta 10ª exterior con ascensor;/inmueble/106803507/;"
*COMPLETAMENTE AMUEBLADO*
*ALQUILERES MENSUALES DE 1 A 11 MESES*
Espectacular apartamento en la calle Quintana, con 2 dormitorios y 2 baños. La cocina está equipada con electrodomésticos y menaje de última generación. Las camas están equipadas con ropa de cama suave, ideal para un buen descanso nocturno. El apartament
";moncloa
1.700;Piso en Calle de Benito Gutiérrez Argüelles;60;2;Planta 3ª interior con ascensor;/inmueble/109251747/;"
DISPONIBLE EN SEPTIEMBRE – PISO DE 2 DORMITORIOS EN ZONA ARGUELLES – MONCLOA
Ofrecemos en alquiler un acogedor piso de 2 dormitorios en una de las zonas más demandadas de Madrid. Vivienda muy tranquila, interior pero luminosa, ideal para quienes buscan comodidad y buena ubicación.
 Se entrega con cocina a estrenar,
";moncloa
